SEGMENT,ITP_REGION,ERP_SYSTEM,CONSOLIDATED_COMPANY_NAME,CONSOLIDATED_COMPANY_CODE,ERP_COMPANY_CODE,ERP_PLANT_CODE,ACCOUNTING_FACILITY_CODE,RECEIVING_FACILITY_CODE,RECEIVING_FACILITY_DESCRIPTION,SUPPLIER_CODE,SUPPLIER_NAME,SUPPLIER_INV_DATE,SUPPLIER_SHIP_DATE,SUPPLIER_INV_NUMBER,CAT_DOCUMENT_NO,DOCUMENT_CURR,AMOUNT_DOCUMENT_CURR,AMOUNT_USD_LINE,AMOUNT_USD_HEADER_VAT,AMOUNT_USD_HEADER,INV_RECEIPT_DATE,SCANNING_BARCODE,ENTRY_DATE,POSTING_DATE,PAYMENT_DATE,PAYMENT_TERMS,DUE_DATE,DUE_DATE_ERP,PO_NUMBER,DOCUMENT_TYPE,STATUS,TYPE_OF_VENDOR,TRANSACTION_CODE,USER_ID,GRIEF_CREATION_DATE,GRIEF_APPROVAL_DATE,GRIEF_CLOSURE_DATE_HEADER,GRIEF_CLOSURE_DATE_LINE,GRIEF_AGEING,GRANULAR_GRIEF_TYPE,CONSOLIDATED_GRIEF_TYPE,GRIEF_OWNER,GRIEF_ESCALATION,FREIGHT_TYPE,DESTINATION_CITY,DESTINATION_STATE,XPDT_LOAD_AUTH_ID,SECONDARY_CARRIER_PRO_NUMBER,ORIGIN_CITY,ORIGIN_STATE,METHOD_OF_ENTRY,LINE_ITEM_NUMBER,MD5_HASH,ETL_CREATED_DATE,ETL_CDC_DATE
,North America,CFPS,,,1,13,13,13,,3051,AGW STEEL INC                      ,18-03-2020,18-03-2020,21100,2020031821100         133051 ,USD,274,274,274,274,18-03-2020,,23-04-2020,28-04-2020,15-05-2020,60,17-05-2020,17-05-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,23-04-2020,23-04-2020,,,,,,Inbound,DECATUR                  ,IL,          ,44177,SPRINGFIELD              ,IL,,,69952ae29dfe0a79bda496dc50fdcfed,28:20.4,28:20.4
,Asia,CFPS,,,1,26,1,26,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,21-02-2020,21-02-2020,5986546324,202002215986546324    010090 ,USD,106.82,106.82,106.82,106.82,10-03-2020,,13-03-2020,18-03-2020,07-05-2020,60,09-05-2020,09-05-2020,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,13-03-2020,13-03-2020,,,,,,outbound,LEDUC                    ,AB,          ,598654632,TULLAMARINE              ,VI,,,5f1eddfcf9f1f6cd7c0f0d7db2469a65,28:20.4,28:20.4
,North America,CFPS,,,1,1M,R2,1M,,4174,"DIESEL GLOBAL LOGISTICS, INC       ",03-12-2019,03-12-2019,7332358,201912037332358       R24174 ,USD,20.67,20.67,20.67,20.67,10-02-2020,,07-05-2020,12-05-2020,19-05-2020,60,10-04-2020,10-04-2020,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,07-05-2020,07-05-2020,,,,,,Inbound,WACO                     ,TX,          ,              ,APODACA                  ,  ,,,78a8f419e4581cc44d08ee753c2466ca,28:20.4,28:20.4
,North America,CFPS,,,1,13,13,13,,6198,KEEN TRANSPORT INC                 ,29-03-2021,29-03-2021,998147A       ,20210329998147A       136198 ,USD,265.2,265.2,265.2,265.2,05-04-2021,,08-04-2021,13-04-2021,02-06-2021,60,04-06-2021,04-06-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,08-04-2021,08-04-2021,,,,,,outbound,BRUNSWICK                ,GA,710    710,255851,DECATUR                  ,IL,,,3231a143fb956e6efe698d2f0c0d0053,28:20.4,28:20.4
,North America,CFPS,,,1,1N,R6,1N,,4984,"EVANS TRANSPORTATION SERVICES, INC ",21-01-2020,21-01-2020,D332141       ,20200121D332141       R64984 ,USD,22.03,22.03,22.03,22.03,10-02-2020,,18-02-2020,21-02-2020,08-04-2020,60,10-04-2020,10-04-2020,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,18-02-2020,18-02-2020,,,,,,Inbound,CLAYTON                  ,OH,7961800796,              ,WASHINGTON               ,PA,,,933477d13d924db7ed39dafd78f03df0,28:20.4,28:20.4
,North America,CFPS,,,1,YP,YP,YP,,495,CEVA INTERNATIONAL INC             ,03-04-2020,03-04-2020,BOM20506847   ,20200403BOM20506847   YP0495 ,USD,164.7,164.7,164.7,164.7,02-06-2020,,05-06-2020,10-06-2020,17-06-2020,60,01-08-2020,01-08-2020,,C ,Cleared,,,CASS    ,01-01-1900,01-01-1900,05-06-2020,05-06-2020,,,,,,Inbound,FRANKLIN                 ,IN,          ,              ,MAHARASHTRA              ,  ,,,49e18cd229b7c52e28b955a5ed3bd693,28:20.4,28:20.4
,North America,CFPS,,,1,ZQ,ZQ,ZQ,,265,ALEXIM TRADING CORPORATION         ,15-12-2021,15-12-2021,ALX218120832  ,20211215ALX218120832  ZQ0265 ,USD,35.02,35.02,35.02,35.02,20-12-2021,,04-01-2022,07-01-2022,16-02-2022,60,18-02-2022,18-02-2022,,O ,Cleared,,,CASS    ,01-01-1900,01-01-1900,04-01-2022,04-01-2022,,,,,,outbound,SANTIAGO DE CHILE        ,  ,          ,ALX21812083   ,MIAMI LAKES              ,FL,,,0241325205d00dbbd2deb4d282747121,28:20.4,28:20.4
,North America,CFPS,,,1,XA,XA,XA,,6940,NUSSBAUM TRANSPORTATION SERVICES IN,09-08-2021,09-08-2021,932080,20210809932080        XA6940 ,USD,75.9,75.9,75.9,75.9,18-08-2021,,23-08-2021,26-08-2021,15-10-2021,60,17-10-2021,17-10-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,23-08-2021,23-08-2021,,,,,,outbound,KNOXVILLE                ,TN,12370677,932080A       ,ATLANTA                  ,GA,,,e70d804eb75fc2997a634cf1c46e25d5,28:20.4,28:20.4
,North America,CFPS,,,1,1M,R2,1M,,7580,YRC INC                            ,02-12-2021,02-12-2021,6041098763,202112026041098763    R27580 ,USD,16.76,16.76,16.76,16.76,23-12-2021,,18-01-2022,21-01-2022,22-02-2022,60,21-02-2022,21-02-2022,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,18-01-2022,18-01-2022,,,,,,outbound,MORTON                   ,IL,          ,24689,WACO                     ,TX,,,ff7e82fc92f9897a9c5326ad7960c39f,28:20.4,28:20.4
,North America,CFPS,,,1,UJ,UJ,UJ,,2687A,CON-WAY FREIGHT                    ,26-08-2021,26-08-2021,830779482,20210826830779482     UJ2687A,USD,1459.2,1459.2,1459.2,1459.2,13-09-2021,,16-09-2021,21-09-2021,30-09-2021,60,12-11-2021,12-11-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,16-09-2021,16-09-2021,,,,,,Inbound,NORTH LITTLE ROCK        ,AR,62608,830779482,SHANNON                  ,MS,,,72ad86196d8e6d8ed9a5447d5b89f304,28:20.4,28:20.4
,North America,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,16-10-2020,16-10-2020,350310531T    ,20201016350310531T    010090 ,USD,70.62,70.62,70.62,70.62,21-10-2020,,03-11-2020,06-11-2020,18-12-2020,60,20-12-2020,20-12-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,03-11-2020,03-11-2020,,,,,,outbound,MANASSAS                 ,VA,          ,350310531,GRIMBERGEN               ,  ,,,d371cd01994c75e5734e7c13bedf1b8a,28:20.4,28:20.4
,North America,CFPS,,,1,TR,DQ,TR,,6692,MCLEOD EXPRESS                     ,23-07-2021,23-07-2021,2041765,202107232041765       DQ6692 ,USD,3100,3100,3100,3100,05-08-2021,,24-08-2021,27-08-2021,04-10-2021,60,04-10-2021,04-10-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,24-08-2021,24-08-2021,,,,,,outbound,CRANBERRY TOWNS          ,PA,12205337,147190,WACO                     ,TX,,,f797b6c47a8899317adfdc1861572f76,28:20.4,28:20.4
,North America,CFPS,,,1,L8,L8,L8,,4051,D/C TRANSPORT INC                  ,07-01-2022,07-01-2022,RAIL232109    ,20220107RAIL232109    L84051 ,USD,2926,2926,2926,2926,21-01-2022,,21-02-2022,24-02-2022,15-03-2022,60,22-03-2022,22-03-2022,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,21-02-2022,21-02-2022,,,,,,Inbound,TERMINAL ISLAND          ,CA,          ,              ,TERMINAL ISLAND          ,CA,,,5f419d49aab28a17ae9b833e430e3cb9,28:20.4,28:20.4
,EAME,CFPS,,,1,37,37,37,,4984,"EVANS TRANSPORTATION SERVICES, INC ",13-01-2021,13-01-2021,D670877       ,20210113D670877       374984 ,USD,60.6,60.6,60.6,60.6,15-01-2021,,21-01-2021,26-01-2021,15-03-2021,60,16-03-2021,16-03-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,21-01-2021,21-01-2021,,,,,,Inbound,JOLIET                   ,IL,          ,14946541209,ROCHESTER HILLS          ,MI,,,47287f569fe4e4aac8b64dbf217fbceb,28:20.4,28:20.4
,North America,CFPS,,,1,LE,1,LE,,8496,UNITED PARCEL SERVICE              ,16-06-2021,16-06-2021,A23V802510619 ,20210616A23V802510619 018496 ,USD,571.21,571.21,571.21,571.21,20-06-2021,,20-06-2021,25-06-2021,17-08-2021,60,19-08-2021,19-08-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,0000-12-30,0000-12-30,478,,,,,outbound,                         ,  ,          ,              ,                         ,  ,,,28d8a960dec9175bab88b883adcb81d3,28:20.4,28:20.4
,North America,CFPS,,,1,TR,DQ,TR,,6795,MERCER TRANSPORTATION CO           ,22-12-2020,22-12-2020,6321741,202012226321741       DQ6795 ,USD,217.14,217.14,217.14,217.14,26-01-2021,,09-02-2021,12-02-2021,25-03-2021,60,27-03-2021,27-03-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,09-02-2021,09-02-2021,,,,,,outbound,SHAKOPEE                 ,MN,F34    F34,B495861       ,WACO                     ,TX,,,76e36e3dad1d44e05a1cb121a0a593a2,28:20.4,28:20.4
,North America,CFPS,,,1,ZQ,ZQ,ZQ,,265,ALEXIM TRADING CORPORATION         ,27-08-2020,27-08-2020,ALX208081321  ,20200827ALX208081321  ZQ0265 ,USD,2,2,2,2,01-09-2020,,17-09-2020,22-09-2020,29-10-2020,60,31-10-2020,31-10-2020,,O ,Cleared,,,CASS    ,01-01-1900,01-01-1900,17-09-2020,17-09-2020,,,,,,outbound,SANTIAGO DE CHILE        ,  ,          ,ALX20808132   ,MIAMI LAKES              ,FL,,,8ba8535976c438757bc1a995a65ee224,28:20.4,28:20.4
,North America,CFPS,,,1,16,16,16,,4984,"EVANS TRANSPORTATION SERVICES, INC ",02-07-2021,02-07-2021,D939693       ,20210702D939693       164984 ,USD,1407.9,1407.9,1407.9,1407.9,12-07-2021,,29-07-2021,03-08-2021,08-09-2021,60,10-09-2021,10-09-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,29-07-2021,29-07-2021,,,,,,Inbound,EAST PEORIA              ,IL,          ,14928520445,SPRINGDALE               ,AR,,,d3422e0182eb763820ba2790ea9ddfa5,28:20.4,28:20.4
,North America,CFPS,,,1,40,40,40,,4984,"EVANS TRANSPORTATION SERVICES, INC ",05-11-2020,05-11-2020,D604804       ,20201105D604804       404984 ,USD,134.23,134.23,134.23,134.23,13-11-2020,,30-11-2020,03-12-2020,11-01-2021,60,12-01-2021,12-01-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,30-11-2020,30-11-2020,,,,,,Inbound,SEGUIN                   ,TX,204    204,3460120,ROANOKE                  ,IL,,,d2e3fd3acc9c685231f50ca19d81366c,28:20.4,28:20.4
,North America,CFPS,,,1,47,1,47,,2687A,CON-WAY FREIGHT                    ,20-01-2022,20-01-2022,114149582,20220120114149582     012687A,USD,17.61,17.61,17.61,17.61,07-02-2022,,08-03-2022,11-03-2022,06-04-2022,60,08-04-2022,08-04-2022,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,08-03-2022,08-03-2022,,,,,,outbound,MINNEAPOLIS              ,MN,172888,114149582,MORTON                   ,IL,,,1a56e448272f8d52d8875624c33ad48c,28:20.4,28:20.4
,North America,CFPS,,,1,49,49,49,,3590A,C R S T DEDICATED SERVICES         ,29-04-2021,29-04-2021,40259754,2021042940259754      493590A,USD,1383.59,1383.59,1383.59,1383.59,15-06-2021,,02-07-2021,08-07-2021,12-08-2021,60,14-08-2021,14-08-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,02-07-2021,02-07-2021,,,,,,outbound,ATLANTA                  ,GA,          ,40259754,YORK                     ,PA,,,ef3994730fe355ec432b29dc2871a4fb,28:20.4,28:20.4
,North America,CFPS,,,1,14,14,14,,5060,G & D TRANSPORTATION               ,02-04-2020,02-04-2020,73443072,2020040273443072      145060 ,USD,74.38,74.38,74.38,74.38,09-04-2020,,15-04-2020,20-04-2020,08-06-2020,60,08-06-2020,08-06-2020,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,15-04-2020,15-04-2020,,,,,,Inbound,MORTON                   ,IL,537    537,539077,CHILLICOTHE              ,IL,,,2802d9072bc439d8258e1ca87dbb9b83,28:20.4,28:20.4
,EAME,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,28-01-2021,28-01-2021,3503336782,202101283503336782    010090 ,USD,101.34,101.34,101.34,101.34,12-02-2021,,25-02-2021,02-03-2021,12-04-2021,60,13-04-2021,13-04-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,25-02-2021,25-02-2021,,,,,,outbound,FARGO                    ,ND,          ,350333678,GRIMBERGEN               ,  ,,,6ef081de88b7e075e61bfc82ea8eaf1b,28:20.4,28:20.4
,EAME,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,09-06-2021,09-06-2021,350375893T    ,20210609350375893T    010090 ,USD,22.59,22.59,22.59,22.59,17-06-2021,,30-06-2021,06-07-2021,16-08-2021,60,16-08-2021,16-08-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,30-06-2021,30-06-2021,,,,,,outbound,ODESSA                   ,TX,          ,350375893,GRIMBERGEN               ,  ,,,d12615614b0c4ed621cc0f1de0be9fdd,28:20.4,28:20.4
,North America,CFPS,,,1,13,13,13,,2487,ADVANCED TRUCKING                  ,28-04-2021,28-04-2021,75015,2021042875015         132487 ,USD,6390.74,6390.74,6390.74,6390.74,04-05-2021,,18-05-2021,21-05-2021,01-06-2021,30,03-06-2021,03-06-2021,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,18-05-2021,18-05-2021,,,,,,Inbound,CARTA VALLEY             ,TX,530    530,              ,CARTA VALLEY             ,TX,,,9ca02be2f906b98f65334d2c1f159be3,28:20.4,28:20.4
,North America,CFPS,,,1,16,1,16,,8496,UNITED PARCEL SERVICE              ,07-09-2021,07-09-2021,X090A23710911 ,20210907X090A23710911 018496 ,USD,639.92,639.92,639.92,639.92,12-09-2021,,12-09-2021,17-09-2021,09-11-2021,60,11-11-2021,11-11-2021,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,0000-12-30,0000-12-30,394,,,,,outbound,                         ,  ,          ,              ,                         ,  ,,,ae1fad47126c72892554e8d66c4170a8,28:20.4,28:20.4
,North America,CFPS,,,1,89,1,89,,3046,ATS SPECIALIZED INC                ,26-01-2020,26-01-2020,4239591,202001264239591       013046 ,USD,2161.51,2161.51,2161.51,2161.51,17-02-2020,,12-03-2020,17-03-2020,15-04-2020,60,17-04-2020,17-04-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,12-03-2020,12-03-2020,,,,,,outbound,BRUNSWICK                ,GA,365    365,4239591,SANTA CATARINA           ,NL,,,fc8e44ad4fd194a9d229bab8c342b4cc,28:20.4,28:20.4
,North America,CFPS,,,1,FJ,FJ,FJ,,7738,C H ROBINSON WORLDWIDE INC         ,22-01-2020,22-01-2020,6112951907,202001226112951907    FJ7738 ,USD,1280,1280,1280,1280,24-01-2020,,06-02-2020,11-02-2020,23-03-2020,60,24-03-2020,24-03-2020,,D ,Cleared,,,CASS    ,01-01-1900,01-01-1900,06-02-2020,06-02-2020,,,,,,Inbound,MENOMINEE                ,MI,          ,314391968,CICERO                   ,IL,,,5efefda9ad334e0ac763e51b81b02ac7,28:20.4,28:20.4
,EAME,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,07-03-2022,07-03-2022,3505337055,202203073505337055    010090 ,USD,101.34,101.34,101.34,101.34,22-03-2022,,04-04-2022,07-04-2022,0000-12-30,60,21-05-2022,21-05-2022,,A ,Open,,,Z1FP4065,01-01-1900,01-01-1900,04-04-2022,04-04-2022,,,,,,outbound,LEDUC                    ,AB,          ,350533705,GRIMBERGEN               ,  ,,,b73c30a8659eee06cc5fe61255e76eaa,28:20.4,28:20.4
,North America,CFPS,,,1,92,1,92,,4984,"EVANS TRANSPORTATION SERVICES, INC ",09-04-2020,09-04-2020,D401030       ,20200409D401030       014984 ,USD,10.4,10.4,10.4,10.4,13-04-2020,,17-04-2020,22-04-2020,10-06-2020,60,12-06-2020,12-06-2020,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,17-04-2020,17-04-2020,,,,,,Inbound,JOLIET                   ,IL,361    361,              ,ADAMSVILLE               ,TN,,,5b2c4e2d55075ee1cf1adcc7226fb2c3,28:20.4,28:20.4
,North America,CFPS,,,1,ZZ,ZZ,ZZ,,4051,D/C TRANSPORT INC                  ,23-06-2020,23-06-2020,EGV0202079    ,20200623EGV0202079    ZZ4051 ,USD,22.94,22.94,22.94,22.94,29-06-2020,,13-07-2020,16-07-2020,26-08-2020,60,28-08-2020,28-08-2020,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,13-07-2020,13-07-2020,,,,,,Inbound,MOUNT PLEASANT           ,SC,ECM    ECM,202079,SUMTER                   ,SC,,,39c810a629c55131775246f5c0b6eaa8,28:20.4,28:20.4
,North America,CFPS,,,1,92,92,92,,4984,"EVANS TRANSPORTATION SERVICES, INC ",25-08-2020,25-08-2020,D524468       ,20200825D524468       924984 ,USD,57,57,57,57,27-08-2020,,01-09-2020,04-09-2020,26-10-2020,60,26-10-2020,26-10-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,01-09-2020,01-09-2020,,,,,,Inbound,CHAMPAIGN                ,IL,180    180,14897526324,DANVILLE                 ,IN,,,0ad846d678a58691b276b1d70656482a,28:20.4,28:20.4
,North America,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,17-03-2022,17-03-2022,3505400778,202203173505400778    010090 ,USD,328.44,328.44,328.44,328.44,25-03-2022,,07-04-2022,12-04-2022,0000-12-30,60,24-05-2022,24-05-2022,,Y ,Open,,,Z1FP4065,01-01-1900,01-01-1900,07-04-2022,07-04-2022,,,,,,outbound,ALEXANDRIA               ,LA,          ,350540077,GRIMBERGEN               ,  ,,,353f294fd1915ef7b3b627c40a6f1599,28:20.4,28:20.4
,Asia,CFPS,,,1,29,29,29,,6940,NUSSBAUM TRANSPORTATION SERVICES IN,03-04-2020,03-04-2020,810374,20200403810374        296940 ,USD,675,675,675,675,17-04-2020,,22-04-2020,27-04-2020,15-06-2020,60,16-06-2020,16-06-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,22-04-2020,22-04-2020,,,,,,Inbound,PONTIAC                  ,IL,          ,622527,PONTIAC                  ,IL,,,9cda9bdf00856f25138cea1f6ba0b42b,28:20.4,28:20.4
,North America,CFPS,,,1,68,68,68,,4982,FORE TRANSPORTATION                ,29-04-2020,29-04-2020,625661,20200429625661        684982 ,USD,30.8,30.8,30.8,30.8,07-05-2020,,10-07-2020,15-07-2020,22-07-2020,60,06-07-2020,06-07-2020,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,10-07-2020,10-07-2020,,,,,,Inbound,HARVEY                   ,IL,841CAIU841,              ,JOLIET                   ,IL,,,88519093313ea9f82c676a217c2d09c4,28:20.4,28:20.4
,North America,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,29-01-2021,29-01-2021,3503340599,202101293503340599    010090 ,USD,152,152,152,152,15-02-2021,,26-02-2021,03-03-2021,14-04-2021,60,16-04-2021,16-04-2021,,C ,Cleared,,,CASS    ,01-01-1900,01-01-1900,26-02-2021,26-02-2021,,,,,,outbound,LANSING                  ,MI,          ,350334059,GRIMBERGEN               ,  ,,,ff95a432457155a8fc88382a383bf902,28:20.4,28:20.4
,North America,CFPS,,,1,SJ,SJ,SJ,,8231,SUPERIOR CONSOLIDATED INDUSTRIES   ,11-08-2021,11-08-2021,S0080793      ,20210811S0080793      SJ8231 ,USD,101.84,101.84,101.84,101.84,12-08-2021,,02-09-2021,08-09-2021,12-10-2021,60,11-10-2021,11-10-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,02-09-2021,02-09-2021,,,,,,Inbound,E. PEORIA IL             ,IL,          ,80793,METAMORA IL              ,IL,,,47106226ae4be40f9e49c8bc1356a63c,28:20.4,28:20.4
,North America,CFPS,,,1,R2,R2,R2,,4374,DHL EXPRESS INC                    ,23-12-2021,23-12-2021,8570425220,202112238570425220    R24374 ,USD,0.73,0.73,0.73,0.73,02-01-2022,,13-01-2022,19-01-2022,01-03-2022,60,03-03-2022,03-03-2022,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,13-01-2022,13-01-2022,,,,,,outbound,SURREY                   ,BC,          ,857042522,WACO                     ,TX,,,9fc26cc7d6256c7dfff34ee07b722f0b,28:20.4,28:20.4
,North America,CFPS,,,1,49,1,49,,3590A,C R S T DEDICATED SERVICES         ,16-07-2020,16-07-2020,40138589,2020071640138589      013590A,USD,1224.95,1224.95,1224.95,1224.95,09-09-2020,,25-09-2020,30-09-2020,06-11-2020,60,08-11-2020,08-11-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,25-09-2020,25-09-2020,,,,,,Inbound,YORK                     ,PA,          ,40138589,ATLANTA                  ,GA,,,a1e4fad2e0af63b0d9ee989137d479ca,28:20.4,28:20.4
,North America,CFPS,,,1,1N,1,1N,,4984,"EVANS TRANSPORTATION SERVICES, INC ",28-04-2020,28-04-2020,D416423       ,20200428D416423       014984 ,USD,52.52,52.52,52.52,52.52,30-04-2020,,05-05-2020,11-05-2020,29-06-2020,60,29-06-2020,29-06-2020,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,06-05-2020,06-05-2020,,,,,,Inbound,CLAYTON                  ,OH,4161801416,14879126101,BOWLING GREEN            ,OH,,,29ebbd0fc3b0082595edb188f22e56ad,28:20.4,28:20.4
,North America,CFPS,,,1,ZQ,ZQ,ZQ,,265,ALEXIM TRADING CORPORATION         ,19-07-2021,19-07-2021,ALX218071112  ,20210719ALX218071112  ZQ0265 ,USD,384.28,384.28,384.28,384.28,04-08-2021,,18-08-2021,23-08-2021,01-10-2021,60,03-10-2021,03-10-2021,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,18-08-2021,18-08-2021,,,,,,outbound,SANTIAGO DE CHILE        ,  ,          ,ALX21807111   ,MIAMI LAKES              ,FL,,,f4efe4edf3ce89a5de9e87f578c25936,28:20.4,28:20.4
,Asia,CFPS,,,1,26,1,26,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,09-09-2021,09-09-2021,3504333371,202109093504333371    010090 ,USD,11.18,11.18,11.18,11.18,30-09-2021,,13-10-2021,18-10-2021,29-11-2021,60,29-11-2021,29-11-2021,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,13-10-2021,13-10-2021,,,,,,outbound,WEST PALM BEACH          ,FL,          ,350433337,TULLAMARINE              ,VI,,,e00b5af8bd4fa6ee97abaf854e77c8cc,28:20.4,28:20.4
,North America,CFPS,,,1,13,1,13,,8496,UNITED PARCEL SERVICE              ,10-07-2020,10-07-2020,FA16742900718 ,20200710FA16742900718 018496 ,USD,-8.62,-8.62,-8.62,-8.62,19-07-2020,,19-07-2020,27-07-2020,15-09-2020,60,17-09-2020,17-09-2020,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,0000-12-30,0000-12-30,814,,,,,outbound,                         ,  ,          ,              ,                         ,  ,,,0f06317df16c0d46a66199ee6ba02307,28:20.4,28:20.4
,North America,CFPS,,,1,R2,1,R2,,4984,"EVANS TRANSPORTATION SERVICES, INC ",06-08-2021,06-08-2021,F101290       ,20210806F101290       014984 ,USD,11.68,11.68,11.68,11.68,23-08-2021,,03-09-2021,09-09-2021,20-10-2021,60,22-10-2021,22-10-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,03-09-2021,03-09-2021,,,,,,Inbound,WACO                     ,TX,12403838,14939689692,EAGLE PASS               ,TX,,,1c5185af4b3f44aeeb1011cab87ca683,28:20.4,28:20.4
,North America,CFPS,,,1,1N,R6,1N,,4841,ESTES EXPRESS LINES                ,13-10-2020,13-10-2020,220952509,20201013220952509     R64841 ,USD,12.11,12.11,12.11,12.11,02-11-2020,,10-11-2020,13-11-2020,30-12-2020,60,01-01-2021,01-01-2021,,P ,Cleared,,,CASS    ,01-01-1900,01-01-1900,10-11-2020,10-11-2020,,,,,,Inbound,CLAYTON                  ,OH,28_527028_,952509,EAST FLAT ROCK           ,NC,,,2deefb9cd7db46599bb06d5f58886cbd,28:20.4,28:20.4
,EAME,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,10-04-2020,10-04-2020,3502772504,202004103502772504    010090 ,USD,15,15,15,15,16-11-2020,,17-11-2020,20-11-2020,01-12-2020,60,15-01-2021,15-01-2021,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,17-11-2020,17-11-2020,,,,,,outbound,BIRMINGHAM               ,AL,          ,              ,GRIMBERGEN               ,  ,,,bb708be5b7845fd32a419463bd966c25,28:20.4,28:20.4
,North America,CFPS,,,1,35,1,35,,90,UPS SUPPLY CHAIN SOLUTIONS(MENLO)  ,18-02-2022,18-02-2022,350525119T    ,20220218350525119T    010090 ,USD,57.94,57.94,57.94,57.94,24-02-2022,,09-03-2022,14-03-2022,0000-12-30,60,25-04-2022,25-04-2022,,V ,Open,,,Z1FP4065,01-01-1900,01-01-1900,09-03-2022,09-03-2022,,,,,,outbound,LINCOLN                  ,NE,          ,350525119,GRIMBERGEN               ,  ,,,41e6134d2979d156a6edde29fa37f789,28:20.4,28:20.4
,Asia,CFPS,,,1,MF,MF,MF,,4984,"EVANS TRANSPORTATION SERVICES, INC ",11-11-2021,11-11-2021,F237330       ,20211111F237330       MF4984 ,USD,69.23,69.23,69.23,69.23,15-11-2021,,07-12-2021,10-12-2021,12-01-2022,60,14-01-2022,14-01-2022,,A ,Cleared,,,CASS    ,01-01-1900,01-01-1900,07-12-2021,07-12-2021,,,,,,Inbound,CAROL STREAM             ,IL,13888342,14961104016,AMES                     ,IA,,,5f1f665a120bc977930c07dcf73e5441,28:20.4,28:20.4
,North America,CFPS,,,1,56,1,56,,7378,PINTO TRANSFER & PACKING CORP      ,26-01-2022,26-01-2022,CON0222040    ,20220126CON0222040    017378 ,USD,54,54,54,54,16-02-2022,,07-03-2022,10-03-2022,14-03-2022,60,17-04-2022,17-04-2022,,Y ,Cleared,,,CASS    ,01-01-1900,01-01-1900,07-03-2022,07-03-2022,,,,,,outbound,MIAMI                    ,FL,          ,265174,MIAMI                    ,FL,,,fec40b69060aa3863418227ebe87b459,28:20.4,28:20.4
